,image,mask
184,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9074777.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9074777.png
185,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/453484.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/453484.png
186,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8525061.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8525061.png
187,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2989008.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2989008.png
188,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4598987.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4598987.png
189,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10190499.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10190499.png
190,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9752925.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9752925.png
191,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2549150.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2549150.png
192,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4506269.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4506269.png
193,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10880327.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10880327.png
194,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4337040.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4337040.png
195,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4693311.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4693311.png
196,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3735447.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3735447.png
197,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4530435.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4530435.png
198,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6271901.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6271901.png
199,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9005513.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9005513.png
200,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/88605.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/88605.png
201,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/196964.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/196964.png
202,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7068978.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7068978.png
203,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5631546.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5631546.png
204,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4113913.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4113913.png
205,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4786464.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4786464.png
206,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7427592.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7427592.png
207,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4643827.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4643827.png
208,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10410243.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10410243.png
209,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1662646.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1662646.png
210,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4651694.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4651694.png
211,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7726274.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7726274.png
212,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10364595.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10364595.png
213,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11295467.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11295467.png
214,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3021331.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3021331.png
215,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/101101.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/101101.png
216,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1306481.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1306481.png
217,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1795996.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1795996.png
218,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8942252.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8942252.png
219,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8946133.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8946133.png
220,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/295714.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/295714.png
221,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3096721.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3096721.png
222,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2871283.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2871283.png
223,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9633099.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9633099.png
224,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5440788.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5440788.png
225,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8739162.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8739162.png
226,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7615518.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7615518.png
227,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/964091.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/964091.png
228,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8803209.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8803209.png
229,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9397843.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9397843.png
230,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/688296.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/688296.png
231,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9458146.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9458146.png
232,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10560413.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10560413.png
233,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3711681.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3711681.png
234,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3767405.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3767405.png
235,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5566495.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5566495.png
236,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2742533.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2742533.png
237,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9738912.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9738912.png
238,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7696198.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7696198.png
239,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9936354.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9936354.png
240,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8500201.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8500201.png
241,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/1158457.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/1158457.png
242,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9920886.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9920886.png
243,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4038653.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4038653.png
244,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11092729.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11092729.png
245,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/109771.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/109771.png
246,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8009268.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8009268.png
247,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8904536.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8904536.png
248,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/565034.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/565034.png
249,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6080927.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6080927.png
250,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2909736.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2909736.png
251,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7786664.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7786664.png
252,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6573306.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6573306.png
253,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9803475.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9803475.png
254,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6402083.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6402083.png
255,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7622284.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7622284.png
256,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9701400.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9701400.png
257,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10020912.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10020912.png
258,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4740350.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4740350.png
259,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11180545.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11180545.png
260,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7267701.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7267701.png
261,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/8360865.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/8360865.png
262,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7790756.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7790756.png
263,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/559833.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/559833.png
264,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/246464.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/246464.png
265,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5435596.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5435596.png
266,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10712365.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10712365.png
267,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6107611.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6107611.png
268,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/9485410.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/9485410.png
269,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/11348771.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/11348771.png
270,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/5131101.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/5131101.png
271,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2488901.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2488901.png
272,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/7341791.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/7341791.png
273,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10909897.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10909897.png
274,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/3022874.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/3022874.png
275,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/10242567.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/10242567.png
276,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/633606.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/633606.png
277,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/4710615.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/4710615.png
278,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6132380.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6132380.png
279,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/991750.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/991750.png
280,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/2670879.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/2670879.png
281,/home/parichya/Documents/sustainbench/data/crop_delineation/imgs/6383893.jpeg,/home/parichya/Documents/sustainbench/data/crop_delineation/masks/6383893.png
